скважина;ствол;название_залежи;месяц;год;закачка_воды_технологическая_м3;приемистость_тех__расчетная;закачка_технологическая_с_начала_эксплуатации_м3;время_работы_с_начала_эксплуатации_сут
914;1;Тульский пласт Тл2б;4;2009;0;0;102757;3060
914;1;Тульский пласт Тл2б;5;2009;0;0;102757;3060
914;1;Тульский пласт Тл2б;6;2009;341;30;103098;3072
914;1;Тульский пласт Тл2б;7;2009;0;0;103098;3072
914;1;Тульский пласт Тл2б;8;2009;0;0;103098;3072
914;1;Тульский пласт Тл2б;9;2009;268;9;103366;3101
914;1;Тульский пласт Тл2б;10;2009;134;4;103500;3132
914;1;Тульский пласт Тл2б;11;2009;198;7;103698;3162
914;1;Тульский пласт Тл2б;12;2009;274;9;103972;3193
791;1;Тульский пласт Тл2б;1;2009;465;15;31351;3580
791;1;Тульский пласт Тл2б;2;2009;419;15;31770;3608
791;1;Тульский пласт Тл2б;3;2009;363;12;32133;3639
791;1;Тульский пласт Тл2б;4;2009;0;0;32133;3639
791;1;Тульский пласт Тл2б;5;2009;0;0;32133;3639
791;1;Тульский пласт Тл2б;6;2009;165;19;32298;3648
791;1;Тульский пласт Тл2б;7;2009;0;0;32298;3648
791;1;Тульский пласт Тл2б;8;2009;0;0;32298;3648
791;1;Тульский пласт Тл2б;9;2009;226;8;32524;3677
791;1;Тульский пласт Тл2б;10;2009;267;9;32791;3708
791;1;Тульский пласт Тл2б;11;2009;333;11;33124;3738
791;1;Тульский пласт Тл2б;12;2009;363;12;33487;3769
797;1;Тульский пласт Тл2б;1;2009;0;0;14182;2135
797;1;Тульский пласт Тл2б;2;2009;0;0;14182;2135
797;1;Тульский пласт Тл2б;3;2009;0;0;14182;2135
797;1;Тульский пласт Тл2б;4;2009;0;0;14182;2135
797;1;Тульский пласт Тл2б;5;2009;0;0;14182;2135
797;1;Тульский пласт Тл2б;6;2009;0;0;14182;2135
797;1;Тульский пласт Тл2б;7;2009;0;0;14182;2135
797;1;Тульский пласт Тл2б;8;2009;0;0;14182;2135
797;1;Тульский пласт Тл2б;9;2009;0;0;14182;2135
797;1;Тульский пласт Тл2б;10;2009;0;0;14182;2135
797;1;Тульский пласт Тл2б;11;2009;0;0;14182;2135
797;1;Тульский пласт Тл2б;12;2009;0;0;14182;2135
756;1;Тульский пласт Тл2б;1;2009;0;0;8077;2725
756;1;Тульский пласт Тл2б;2;2009;0;0;8077;2725
756;1;Тульский пласт Тл2б;3;2009;0;0;8077;2725
756;1;Тульский пласт Тл2б;4;2009;0;0;8077;2725
756;1;Тульский пласт Тл2б;5;2009;0;0;8077;2725
756;1;Тульский пласт Тл2б;6;2009;0;0;8077;2725
756;1;Тульский пласт Тл2б;7;2009;0;0;8077;2725
756;1;Тульский пласт Тл2б;8;2009;0;0;8077;2725
756;1;Тульский пласт Тл2б;9;2009;0;0;8077;2725
756;1;Тульский пласт Тл2б;10;2009;0;0;8077;2725
756;1;Тульский пласт Тл2б;11;2009;0;0;8077;2725
756;1;Тульский пласт Тл2б;12;2009;0;0;8077;2725
935;1;Бобриковский горизонт;1;2009;0;0;436051;2596
935;1;Бобриковский горизонт;2;2009;0;0;436051;2596
935;1;Бобриковский горизонт;3;2009;0;0;436051;2596
935;1;Бобриковский горизонт;4;2009;0;0;436051;2596
935;1;Бобриковский горизонт;5;2009;0;0;436051;2596
935;1;Бобриковский горизонт;6;2009;0;0;436051;2596
935;1;Бобриковский горизонт;7;2009;0;0;436051;2596
935;1;Бобриковский горизонт;8;2009;0;0;436051;2596
935;1;Бобриковский горизонт;9;2009;0;0;436051;2596
935;1;Бобриковский горизонт;10;2009;0;0;436051;2596
935;1;Бобриковский горизонт;11;2009;0;0;436051;2596
935;1;Бобриковский горизонт;12;2009;0;0;436051;2596
937;1;Бобриковский горизонт;1;2009;0;0;669802;2546
937;1;Бобриковский горизонт;2;2009;0;0;669802;2546
937;1;Бобриковский горизонт;3;2009;0;0;669802;2546
937;1;Бобриковский горизонт;4;2009;0;0;669802;2546
937;1;Бобриковский горизонт;5;2009;0;0;669802;2546
937;1;Бобриковский горизонт;6;2009;0;0;669802;2546
937;1;Бобриковский горизонт;7;2009;0;0;669802;2546
937;1;Бобриковский горизонт;8;2009;0;0;669802;2546
937;1;Бобриковский горизонт;9;2009;0;0;669802;2546
937;1;Бобриковский горизонт;10;2009;0;0;669802;2546
937;1;Бобриковский горизонт;11;2009;0;0;669802;2546
937;1;Бобриковский горизонт;12;2009;0;0;669802;2546
763;1;Бобриковский горизонт;1;2009;0;0;150433;2559
763;1;Бобриковский горизонт;2;2009;0;0;150433;2559
763;1;Бобриковский горизонт;3;2009;0;0;150433;2559
763;1;Бобриковский горизонт;4;2009;0;0;150433;2559
763;1;Бобриковский горизонт;5;2009;0;0;150433;2559
763;1;Бобриковский горизонт;6;2009;0;0;150433;2559
763;1;Бобриковский горизонт;7;2009;0;0;150433;2559
763;1;Бобриковский горизонт;8;2009;0;0;150433;2559
763;1;Бобриковский горизонт;9;2009;0;0;150433;2559
763;1;Бобриковский горизонт;10;2009;0;0;150433;2559
763;1;Бобриковский горизонт;11;2009;0;0;150433;2559
763;1;Бобриковский горизонт;12;2009;0;0;150433;2559
783;1;Бобриковский горизонт;1;2009;0;0;693840;4032
783;1;Бобриковский горизонт;2;2009;0;0;693840;4032
783;1;Бобриковский горизонт;3;2009;0;0;693840;4032
783;1;Бобриковский горизонт;4;2009;0;0;693840;4032
783;1;Бобриковский горизонт;5;2009;0;0;693840;4032
783;1;Бобриковский горизонт;6;2009;0;0;693840;4032
783;1;Бобриковский горизонт;7;2009;0;0;693840;4032
783;1;Бобриковский горизонт;8;2009;0;0;693840;4032
783;1;Бобриковский горизонт;9;2009;0;0;693840;4032
783;1;Бобриковский горизонт;10;2009;0;0;693840;4032
783;1;Бобриковский горизонт;11;2009;0;0;693840;4032
783;1;Бобриковский горизонт;12;2009;0;0;693840;4032
785;1;Бобриковский горизонт;1;2009;0;0;19296;1551
785;1;Бобриковский горизонт;2;2009;0;0;19296;1551
785;1;Бобриковский горизонт;3;2009;0;0;19296;1551
785;1;Бобриковский горизонт;4;2009;0;0;19296;1551
785;1;Бобриковский горизонт;5;2009;0;0;19296;1551
785;1;Бобриковский горизонт;6;2009;0;0;19296;1551
785;1;Бобриковский горизонт;7;2009;0;0;19296;1551
785;1;Бобриковский горизонт;8;2009;0;0;19296;1551
785;1;Бобриковский горизонт;9;2009;0;0;19296;1551
785;1;Бобриковский горизонт;10;2009;0;0;19296;1551
785;1;Бобриковский горизонт;11;2009;0;0;19296;1551
785;1;Бобриковский горизонт;12;2009;0;0;19296;1551
910;1;Бобриковский горизонт;1;2009;7181;232;1326407;5348
910;1;Бобриковский горизонт;2;2009;6458;231;1332865;5376
910;1;Бобриковский горизонт;3;2009;5604;182;1338469;5407
910;1;Бобриковский горизонт;4;2009;0;0;1338469;5407
910;1;Бобриковский горизонт;5;2009;0;0;1338469;5407
910;1;Бобриковский горизонт;6;2009;1672;293;1340141;5413
910;1;Бобриковский горизонт;7;2009;0;0;1340141;5413
910;1;Бобриковский горизонт;8;2009;0;0;1340141;5413
910;1;Бобриковский горизонт;9;2009;0;0;1340141;5413
910;1;Бобриковский горизонт;10;2009;0;0;1340141;5413
910;1;Бобриковский горизонт;11;2009;0;0;1340141;5413
910;1;Бобриковский горизонт;12;2009;0;0;1340141;5413
918;1;Бобриковский горизонт;1;2009;0;0;107009;2072
918;1;Бобриковский горизонт;2;2009;0;0;107009;2072
918;1;Бобриковский горизонт;3;2009;0;0;107009;2072
918;1;Бобриковский горизонт;4;2009;0;0;107009;2072
918;1;Бобриковский горизонт;5;2009;0;0;107009;2072
918;1;Бобриковский горизонт;6;2009;0;0;107009;2072
918;1;Бобриковский горизонт;7;2009;0;0;107009;2072
918;1;Бобриковский горизонт;8;2009;0;0;107009;2072
918;1;Бобриковский горизонт;9;2009;0;0;107009;2072
918;1;Бобриковский горизонт;10;2009;0;0;107009;2072
918;1;Бобриковский горизонт;11;2009;0;0;107009;2072
918;1;Бобриковский горизонт;12;2009;0;0;107009;2072
927;1;Бобриковский горизонт;1;2009;372;12;1288405;6317
927;1;Бобриковский горизонт;2;2009;335;12;1288740;6345
927;1;Бобриковский горизонт;3;2009;291;9;1289031;6376
927;1;Бобриковский горизонт;4;2009;0;0;1289031;6376
927;1;Бобриковский горизонт;5;2009;0;0;1289031;6376
927;1;Бобриковский горизонт;6;2009;173;15;1289204;6387
927;1;Бобриковский горизонт;7;2009;0;0;1289204;6387
927;1;Бобриковский горизонт;8;2009;0;0;1289204;6387
927;1;Бобриковский горизонт;9;2009;411;14;1289615;6417
927;1;Бобриковский горизонт;10;2009;0;0;1289615;6417
927;1;Бобриковский горизонт;11;2009;0;0;1289615;6417
927;1;Бобриковский горизонт;12;2009;0;0;1289615;6417
791;1;Бобриковский горизонт;1;2009;2638;85;177588;3580
791;1;Бобриковский горизонт;2;2009;2372;85;179960;3608
791;1;Бобриковский горизонт;3;2009;2059;67;182019;3639
791;1;Бобриковский горизонт;4;2009;0;0;182019;3639
791;1;Бобриковский горизонт;5;2009;0;0;182019;3639
791;1;Бобриковский горизонт;6;2009;934;107;182953;3648
791;1;Бобриковский горизонт;7;2009;0;0;182953;3648
791;1;Бобриковский горизонт;8;2009;0;0;182953;3648
791;1;Бобриковский горизонт;9;2009;1279;44;184232;3677
791;1;Бобриковский горизонт;10;2009;1512;49;185744;3708
791;1;Бобриковский горизонт;11;2009;1891;63;187635;3738
791;1;Бобриковский горизонт;12;2009;2057;66;189692;3769
797;1;Бобриковский горизонт;1;2009;775;25;101581;3054
797;1;Бобриковский горизонт;2;2009;700;25;102281;3082
797;1;Бобриковский горизонт;3;2009;775;25;103056;3113
797;1;Бобриковский горизонт;4;2009;748;25;103804;3143
797;1;Бобриковский горизонт;5;2009;753;24;104557;3174
797;1;Бобриковский горизонт;6;2009;695;23;105252;3204
797;1;Бобриковский горизонт;7;2009;930;30;106182;3235
797;1;Бобриковский горизонт;8;2009;959;31;107141;3266
797;1;Бобриковский горизонт;9;2009;961;32;108102;3296
797;1;Бобриковский горизонт;10;2009;1249;40;109351;3327
797;1;Бобриковский горизонт;11;2009;923;31;110274;3357
797;1;Бобриковский горизонт;12;2009;1067;34;111341;3388
756;1;Бобриковский горизонт;1;2009;0;0;54047;2725
756;1;Бобриковский горизонт;2;2009;0;0;54047;2725
756;1;Бобриковский горизонт;3;2009;0;0;54047;2725
756;1;Бобриковский горизонт;4;2009;0;0;54047;2725
756;1;Бобриковский горизонт;5;2009;0;0;54047;2725
756;1;Бобриковский горизонт;6;2009;0;0;54047;2725
756;1;Бобриковский горизонт;7;2009;0;0;54047;2725
756;1;Бобриковский горизонт;8;2009;0;0;54047;2725
756;1;Бобриковский горизонт;9;2009;0;0;54047;2725
756;1;Бобриковский горизонт;10;2009;0;0;54047;2725
756;1;Бобриковский горизонт;11;2009;0;0;54047;2725
756;1;Бобриковский горизонт;12;2009;0;0;54047;2725
704;1;Турнейский пласт Т1;1;2009;465;15;97498;4238
704;1;Турнейский пласт Т1;2;2009;446;16;97944;4266
704;1;Турнейский пласт Т1;3;2009;363;12;98307;4296
704;1;Турнейский пласт Т1;4;2009;0;0;98307;4296
704;1;Турнейский пласт Т1;5;2009;0;0;98307;4296
704;1;Турнейский пласт Т1;6;2009;218;19;98525;4308
704;1;Турнейский пласт Т1;7;2009;0;0;98525;4308
704;1;Турнейский пласт Т1;8;2009;0;0;98525;4308
704;1;Турнейский пласт Т1;9;2009;0;0;98525;4308
704;1;Турнейский пласт Т1;10;2009;0;0;98525;4308
704;1;Турнейский пласт Т1;11;2009;0;0;98525;4308
704;1;Турнейский пласт Т1;12;2009;0;0;98525;4308
726;1;Турнейский пласт Т1;1;2009;0;0;55737;2721
726;1;Турнейский пласт Т1;2;2009;0;0;55737;2721
726;1;Турнейский пласт Т1;3;2009;0;0;55737;2721
726;1;Турнейский пласт Т1;4;2009;0;0;55737;2721
726;1;Турнейский пласт Т1;5;2009;0;0;55737;2721
726;1;Турнейский пласт Т1;6;2009;692;61;56429;2733
726;1;Турнейский пласт Т1;7;2009;0;0;56429;2733
726;1;Турнейский пласт Т1;8;2009;0;0;56429;2733
726;1;Турнейский пласт Т1;9;2009;543;19;56972;2762
726;1;Турнейский пласт Т1;10;2009;557;18;57529;2793
726;1;Турнейский пласт Т1;11;2009;378;13;57907;2823
726;1;Турнейский пласт Т1;12;2009;514;17;58421;2854
764;1;Турнейский пласт Т1;1;2009;931;30;118032;4346
764;1;Турнейский пласт Т1;2;2009;811;29;118843;4374
764;1;Турнейский пласт Т1;3;2009;727;24;119570;4404
764;1;Турнейский пласт Т1;4;2009;0;0;119570;4404
764;1;Турнейский пласт Т1;5;2009;0;0;119570;4404
764;1;Турнейский пласт Т1;6;2009;101;38;119671;4407
764;1;Турнейский пласт Т1;7;2009;0;0;119671;4407
764;1;Турнейский пласт Т1;8;2009;0;0;119671;4407
764;1;Турнейский пласт Т1;9;2009;435;15;120106;4437
764;1;Турнейский пласт Т1;10;2009;609;20;120715;4468
764;1;Турнейский пласт Т1;11;2009;646;22;121361;4498
764;1;Турнейский пласт Т1;12;2009;733;24;122094;4529
769;1;Турнейский пласт Т1;1;2009;621;20;41231;1140
769;1;Турнейский пласт Т1;2;2009;584;21;41815;1168
769;1;Турнейский пласт Т1;3;2009;484;16;42299;1198
769;1;Турнейский пласт Т1;4;2009;0;0;42299;1198
769;1;Турнейский пласт Т1;5;2009;0;0;42299;1198
769;1;Турнейский пласт Т1;6;2009;290;25;42589;1210
769;1;Турнейский пласт Т1;7;2009;0;0;42589;1210
769;1;Турнейский пласт Т1;8;2009;0;0;42589;1210
